name,date,cross_join,region,clouds,text_description,pressure,humidity,temp,rain_1h,snow_1h,wind_deg,wind_speed
Provincia di Genova,27/04/2021 13:30:07 PM,27/04/2021 11:30 AM,nord,100,overcast clouds,1007,81,13.12,0,0,52,3.13
Province of Turin,27/04/2021 13:30:07 PM,27/04/2021 11:30 AM,nord,75,broken clouds,1009,82,11.25,0,0,60,2.06
Milan,27/04/2021 13:30:00 PM,27/04/2021 11:30 AM,nord,75,broken clouds,1009,76,13.63,0,0,150,2.57
Trento,27/04/2021 13:30:07 PM,27/04/2021 11:30 AM,nord,90,fog,1008,81,2.07,0,0,200,4.12
Venice,27/04/2021 13:30:08 PM,27/04/2021 11:30 AM,nord,75,broken clouds,1009,62,14.29,0,0,70,3.09
Bologna,27/04/2021 13:26:02 PM,27/04/2021 11:30 AM,nord,75,broken clouds,1009,88,12.84,0,0,60,3.09
Trieste,27/04/2021 13:30:08 PM,27/04/2021 11:30 AM,nord,40,scattered clouds,1009,67,13.64,0,0,40,5.14
Provincia di Perugia,27/04/2021 13:30:08 PM,27/04/2021 11:30 AM,centro_nord,75,broken clouds,1006,67,15.26,0,0,360,5.66
Florence,27/04/2021 13:26:20 PM,27/04/2021 11:30 AM,centro_nord,75,broken clouds,1006,63,12.32,0,0,10,3.09
Provincia di Ancona,27/04/2021 13:30:09 PM,27/04/2021 11:30 AM,centro_nord,90,overcast clouds,1008,88,12.95,0,0,30,3.6
L'Aquila,27/04/2021 13:30:09 PM,27/04/2021 11:30 AM,centro_sud,44,scattered clouds,1006,46,18.92,0,0,235,0.89
Rome,27/04/2021 13:30:09 PM,27/04/2021 11:30 AM,centro_sud,75,broken clouds,1006,77,19.78,0,0,180,4.12
L'Aquila,27/04/2021 13:30:09 PM,27/04/2021 11:30 AM,centro_sud,44,scattered clouds,1006,46,18.92,0,0,235,0.89
Rome,27/04/2021 13:30:09 PM,27/04/2021 11:30 AM,centro_sud,75,broken clouds,1006,77,19.78,0,0,180,4.12
Provincia di Campobasso,27/04/2021 13:30:10 PM,27/04/2021 11:30 AM,centro_sud,16,few clouds,1003,80,16.45,0,0,209,2.68
Naples,27/04/2021 13:30:10 PM,27/04/2021 11:30 AM,sud,40,scattered clouds,1007,60,18.99,0,0,190,4.12
Bari,27/04/2021 13:30:11 PM,27/04/2021 11:30 AM,sud,0,clear sky,1007,60,19.63,0,0,150,5.14
Potenza,27/04/2021 13:29:45 PM,27/04/2021 11:30 AM,sud,66,broken clouds,1007,55,21.67,0,0,248,3.13
Province of Palermo,27/04/2021 13:30:11 PM,27/04/2021 11:30 AM,sicilia,93,overcast clouds,1008,66,22.2,0,0,324,5.81
Sardinia,27/04/2021 13:30:11 PM,27/04/2021 11:30 AM,sardegna,40,scattered clouds,1004,82,19.0,0,0,70,4.12
Catanzaro,27/04/2021 13:30:12 PM,27/04/2021 11:30 AM,calabria,97,overcast clouds,1007,64,18.62,0,0,70,7.72
Valle d'Aosta,27/04/2021 13:45:13 PM,27/04/2021 11:45 AM,nord,100,overcast clouds,1000,62,10.34,0,0,113,2.68
Provincia di Genova,27/04/2021 13:45:13 PM,27/04/2021 11:45 AM,nord,100,overcast clouds,1005,70,13.72,0,0,270,0.45
Province of Turin,27/04/2021 13:45:13 PM,27/04/2021 11:45 AM,nord,75,broken clouds,1009,82,11.46,0,0,60,2.06
Milan,27/04/2021 13:45:14 PM,27/04/2021 11:45 AM,nord,75,broken clouds,1009,72,13.9,0,0,120,2.57
Trento,27/04/2021 13:45:14 PM,27/04/2021 11:45 AM,nord,90,fog,1008,81,5.84,0,0,200,4.12
Venice,27/04/2021 13:42:31 PM,27/04/2021 11:45 AM,nord,75,broken clouds,1009,67,14.59,0,0,80,3.6
Bologna,27/04/2021 13:41:16 PM,27/04/2021 11:45 AM,nord,75,broken clouds,1009,88,12.84,0,0,60,3.09
Trieste,27/04/2021 13:45:14 PM,27/04/2021 11:45 AM,nord,40,scattered clouds,1009,67,13.92,0,0,40,5.14
Provincia di Perugia,27/04/2021 13:45:15 PM,27/04/2021 11:45 AM,centro_nord,90,light rain,1006,67,15.14,{'1h': 0.37},0,360,5.14
Florence,27/04/2021 13:45:15 PM,27/04/2021 11:45 AM,centro_nord,75,broken clouds,1006,63,13.18,0,0,40,4.12
Provincia di Ancona,27/04/2021 13:45:16 PM,27/04/2021 11:45 AM,centro_nord,90,overcast clouds,1008,88,13.08,0,0,20,4.12
L'Aquila,27/04/2021 13:45:16 PM,27/04/2021 11:45 AM,centro_sud,44,scattered clouds,1007,48,18.65,0,0,152,3.58
Rome,27/04/2021 13:43:24 PM,27/04/2021 11:45 AM,centro_sud,75,broken clouds,1006,77,19.7,0,0,180,4.12
L'Aquila,27/04/2021 13:45:16 PM,27/04/2021 11:45 AM,centro_sud,44,scattered clouds,1007,48,18.65,0,0,152,3.58
Rome,27/04/2021 13:43:24 PM,27/04/2021 11:45 AM,centro_sud,75,broken clouds,1006,77,19.7,0,0,180,4.12
Provincia di Campobasso,27/04/2021 13:45:17 PM,27/04/2021 11:45 AM,centro_sud,16,few clouds,1003,75,15.77,0,0,224,4.92
Naples,27/04/2021 13:42:07 PM,27/04/2021 11:45 AM,sud,20,few clouds,1007,64,19.16,0,0,190,4.63
Bari,27/04/2021 13:45:17 PM,27/04/2021 11:45 AM,sud,0,clear sky,1007,60,19.9,0,0,160,4.63
Potenza,27/04/2021 13:45:18 PM,27/04/2021 11:45 AM,sud,68,broken clouds,1007,57,21.11,0,0,203,2.68
Province of Palermo,27/04/2021 13:45:18 PM,27/04/2021 11:45 AM,sicilia,96,overcast clouds,1008,65,22.04,0,0,338,4.02
Sardinia,27/04/2021 13:45:18 PM,27/04/2021 11:45 AM,sardegna,40,scattered clouds,1004,82,19.0,0,0,70,4.12
Catanzaro,27/04/2021 13:45:19 PM,27/04/2021 11:45 AM,calabria,97,overcast clouds,1007,68,19.03,0,0,70,5.66
