Date,Energy Balance [GWh],Energy Source
2020-08-04 12:00:00,20.67,Thermal
2020-08-04 12:00:00,3.09,Wind
2020-08-04 13:00:00,0.63,Geothermal
2020-08-04 13:00:00,6.27,Hydro
2020-08-04 13:00:00,7.39,Photovoltaic
2020-08-04 13:00:00,19.44,Thermal
2020-08-04 13:00:00,3.79,Wind
2020-08-04 14:00:00,0.63,Geothermal
2020-08-04 14:00:00,6.41,Hydro
2020-08-04 14:00:00,7.39,Photovoltaic
2020-08-04 14:00:00,18.91,Thermal
2020-08-04 14:00:00,4.10,Wind
2020-08-04 15:00:00,0.63,Geothermal
2020-08-04 15:00:00,6.55,Hydro
2020-08-04 15:00:00,7.29,Photovoltaic
2020-08-04 15:00:00,18.74,Thermal
2020-08-04 15:00:00,4.52,Wind
2020-08-04 16:00:00,0.62,Geothermal
2020-08-04 16:00:00,6.41,Hydro
2020-08-04 16:00:00,5.65,Photovoltaic
2020-08-04 16:00:00,19.40,Thermal
2020-08-04 16:00:00,5.10,Wind
2020-08-04 17:00:00,0.63,Geothermal
2020-08-04 17:00:00,6.98,Hydro
2020-08-04 17:00:00,3.85,Photovoltaic
2020-08-04 17:00:00,19.47,Thermal
2020-08-04 17:00:00,5.18,Wind
2020-08-04 18:00:00,0.63,Geothermal
2020-08-04 18:00:00,8.09,Hydro
2020-08-04 18:00:00,1.92,Photovoltaic
2020-08-04 18:00:00,19.93,Thermal
2020-08-04 18:00:00,4.67,Wind
2020-08-04 19:00:00,0.63,Geothermal
2020-08-04 19:00:00,8.85,Hydro
2020-08-04 19:00:00,0.63,Photovoltaic
2020-08-04 19:00:00,21.00,Thermal
2020-08-04 19:00:00,3.74,Wind
2020-08-04 20:00:00,0.63,Geothermal
2020-08-04 20:00:00,8.58,Hydro
2020-08-04 20:00:00,0.02,Photovoltaic
2020-08-04 20:00:00,20.86,Thermal
2020-08-04 20:00:00,3.18,Wind
2020-08-04 21:00:00,0.63,Geothermal
2020-08-04 21:00:00,8.33,Hydro
2020-08-04 21:00:00,0.00,Photovoltaic
2020-08-04 21:00:00,20.82,Thermal
2020-08-04 21:00:00,3.01,Wind
2020-08-04 22:00:00,0.63,Geothermal
2020-08-04 22:00:00,6.74,Hydro
2020-08-04 22:00:00,0.00,Photovoltaic
2020-08-04 22:00:00,20.88,Thermal
2020-08-04 22:00:00,2.69,Wind
2020-08-04 23:00:00,0.63,Geothermal
2020-08-04 23:00:00,5.59,Hydro
2020-08-04 23:00:00,0.00,Photovoltaic
2020-08-04 23:00:00,19.72,Thermal
2020-08-04 23:00:00,2.10,Wind
2020-08-05 00:00:00,0.63,Geothermal
2020-08-05 00:00:00,4.67,Hydro
2020-08-05 00:00:00,0.00,Photovoltaic
2020-08-05 00:00:00,17.53,Thermal
2020-08-05 00:00:00,1.70,Wind
2020-08-05 01:00:00,0.63,Geothermal
2020-08-05 01:00:00,4.32,Hydro
2020-08-05 01:00:00,0.00,Photovoltaic
2020-08-05 01:00:00,16.25,Thermal
2020-08-05 01:00:00,1.54,Wind
2020-08-05 02:00:00,0.63,Geothermal
2020-08-05 02:00:00,4.03,Hydro
2020-08-05 02:00:00,0.00,Photovoltaic
2020-08-05 02:00:00,15.67,Thermal
2020-08-05 02:00:00,1.38,Wind
2020-08-05 03:00:00,0.63,Geothermal
2020-08-05 03:00:00,4.22,Hydro
2020-08-05 03:00:00,0.00,Photovoltaic
2020-08-05 03:00:00,15.49,Thermal
2020-08-05 03:00:00,1.22,Wind
2020-08-05 04:00:00,0.63,Geothermal
2020-08-05 04:00:00,4.19,Hydro
2020-08-05 04:00:00,0.00,Photovoltaic
2020-08-05 04:00:00,15.56,Thermal
2020-08-05 04:00:00,1.26,Wind
2020-08-05 05:00:00,0.63,Geothermal
2020-08-05 05:00:00,4.32,Hydro
2020-08-05 05:00:00,0.00,Photovoltaic
2020-08-05 05:00:00,16.57,Thermal
2020-08-05 05:00:00,1.13,Wind
2020-08-05 06:00:00,0.63,Geothermal
2020-08-05 06:00:00,5.27,Hydro
2020-08-05 06:00:00,0.15,Photovoltaic
2020-08-05 06:00:00,17.57,Thermal
2020-08-05 06:00:00,1.17,Wind
2020-08-05 07:00:00,0.63,Geothermal
2020-08-05 07:00:00,6.58,Hydro
2020-08-05 07:00:00,1.32,Photovoltaic
2020-08-05 07:00:00,18.88,Thermal
2020-08-05 07:00:00,1.01,Wind
2020-08-05 08:00:00,0.63,Geothermal
2020-08-05 08:00:00,7.66,Hydro
2020-08-05 08:00:00,3.93,Photovoltaic
2020-08-05 08:00:00,19.55,Thermal
2020-08-05 08:00:00,0.99,Wind
2020-08-05 09:00:00,0.63,Geothermal
2020-08-05 09:00:00,7.71,Hydro
2020-08-05 09:00:00,6.07,Photovoltaic
2020-08-05 09:00:00,19.12,Thermal
2020-08-05 09:00:00,1.12,Wind
2020-08-05 10:00:00,0.63,Geothermal
2020-08-05 10:00:00,7.32,Hydro
2020-08-05 10:00:00,7.90,Photovoltaic
2020-08-05 10:00:00,18.98,Thermal
2020-08-05 10:00:00,1.22,Wind
2020-08-05 11:00:00,0.63,Geothermal
2020-08-05 11:00:00,6.87,Hydro
2020-08-05 11:00:00,9.25,Photovoltaic
2020-08-05 11:00:00,18.17,Thermal
2020-08-05 11:00:00,1.57,Wind
2020-08-05 12:00:00,0.63,Geothermal
2020-08-05 12:00:00,6.36,Hydro
2020-08-05 12:00:00,9.15,Photovoltaic
2020-08-05 12:00:00,17.51,Thermal
2020-08-05 12:00:00,2.36,Wind
2020-08-05 13:00:00,0.63,Geothermal
2020-08-05 13:00:00,6.13,Hydro
2020-08-05 13:00:00,8.75,Photovoltaic
2020-08-05 13:00:00,16.85,Thermal
2020-08-05 13:00:00,2.89,Wind
2020-08-05 14:00:00,0.63,Geothermal
2020-08-05 14:00:00,6.21,Hydro
2020-08-05 14:00:00,8.16,Photovoltaic
2020-08-05 14:00:00,18.07,Thermal
2020-08-05 14:00:00,2.49,Wind
2020-08-05 15:00:00,0.63,Geothermal
2020-08-05 15:00:00,6.55,Hydro
2020-08-05 15:00:00,7.16,Photovoltaic
2020-08-05 15:00:00,18.43,Thermal
2020-08-05 15:00:00,2.31,Wind
2020-08-05 16:00:00,0.63,Geothermal
2020-08-05 16:00:00,6.82,Hydro
2020-08-05 16:00:00,5.56,Photovoltaic
2020-08-05 16:00:00,18.75,Thermal
2020-08-05 16:00:00,2.58,Wind
2020-08-05 17:00:00,0.63,Geothermal
2020-08-05 17:00:00,7.46,Hydro
2020-08-05 17:00:00,4.09,Photovoltaic
2020-08-05 17:00:00,18.81,Thermal
2020-08-05 17:00:00,2.59,Wind
2020-08-05 18:00:00,0.63,Geothermal
